"종목번호","종목명"
"106240","파인테크닉스"
"000590","CS홀딩스"
"023800","인지컨트롤스"
"106190","하이텍팜"
"009155","삼성전기우"
"005305","롯데칠성우"
"119860","다나와"
"016600","큐캐피탈"
"039290","인포뱅크"
"189980","흥국에프엔비"
"038870","에코바이오"
"000300","대유플러스"
"206650","유바이오로직스"
"143160","아이디스"
"009070","KCTC"
"002230","피에스텍"
"095910","에스에너지"
"064550","바이오니아"
"032790","엠젠플러스"
"039230","폭스브레인"
"159910","스킨앤스킨"
"120030","조선선재"
"006570","대림통상"
"129260","인터지스"
"003610","방림"
"222080","씨아이에스"
"073070","넥센테크"
"137950","제이씨케미칼"
"049430","코메론"
"065450","빅텍"
"024120","KB오토시스"
"030960","양지사"
"142760","바이오리더스"
"080220","제주반도체"
"043200","파루"
"036670","KCI"
"030350","드래곤플라이"
"053700","삼보모터스"
"016670","포비스티앤씨"
"005620","대성합동지주"
"037070","파세코"
"081000","일진다이아"
"112240","에스에프씨"
"023450","동남합성"
"065950","웰크론"
"083640","인콘"
"033100","제룡전기"
"002210","동성제약"
"073110","엘엠에스"
"006340","대원전선"
"050090","휘닉스소재"
"004770","써니전자"
"123840","한일진공"
"900070","글로벌에스엠"
"138070","신진에스엠"
"059210","메타바이오메드"
"093240","형지엘리트"
"018290","지엠피"
"142210","유니트론텍"
"052220","iMBC"
"048910","대원미디어"
"014970","삼륭물산"
"079810","디이엔티"
"010280","쌍용정보통신"
"092870","엑시콘"
"086040","바이오톡스텍"
"011560","세보엠이씨"
"023900","풍국주정"
"115310","인포바인"
"043710","서울리거"
"127710","아시아경제"
"037330","인지디스플레"
"004100","태양금속"
"024910","경창산업"
"133750","메가엠디"
"043090","팜스웰바이오"
"134780","화진"
"004830","덕성"
"204840","지엘팜텍"
"038460","바이오스마트"
"008870","금비"
"092460","한라IMS"
"033830","티비씨"
"128820","대성산업"
"027580","상보"
"079190","EMW"
"131760","파인텍"
"031510","오스템"
"094840","슈프리마에이치큐"
"012860","서연전자"
"036690","코맥스"
"085810","알티캐스트"
"001260","남광토건"
"047560","이스트소프트"
"091590","남화토건"
"068930","디지털대성"
"033130","디지틀조선"
"013360","일성건설"
"012280","영화금속"
"083420","KPX그린케미칼"
"079940","가비아"
"017510","세명전기"
"036810","에프에스티"
"025550","한국선재"
"120115","코오롱인더우"
"065570","삼영이엔씨"
"018620","우진비앤지"
"203650","드림시큐리티"
"011330","유니켐"
"095190","이엠코리아"
"011785","금호석유우"
"079650","서산"
"006805","미래에셋대우우"
"071670","에이테크솔루션"
"214680","디알텍"
"018680","서울제약"
"081580","성우전자"
"038070","서린바이오"
"079660","사조해표"
"054040","한국컴퓨터"
"011500","한농화성"
"119650","KC코트렐"
"083660","CSA 코스믹"
"046940","우원개발"
"036090","위지트"
"03473K","SK우"
"025530","SJM홀딩스"
"019540","일지테크"
"900090","차이나하오란"
"001620","동국실업"
"065170","넥스트BT"
"049120","파인디앤씨"
"114630","우노앤컴퍼니"
"045510","정원엔시스"
"036180","영인프런티어"
"045520","크린앤사이언스"
"133820","화인베스틸"
"006140","피제이전자"
"123040","엠에스오토텍"
"065530","전파기지국"
"207760","미스터블루"
"229500","노브메타파마"
"101000","디엠씨"
"003547","대신증권2우B"
"016740","두올"
"160600","에스엔텍"
"010100","한국프랜지"
"089010","켐트로닉스"
"017000","신원종합개발"
"170030","현대공업"
"033540","파라텍"
"032940","원익"
"120240","대정화금"
"014570","고려제약"
"150440","피노텍"
"001080","만호제강"
"089850","유비벨록스"
"011420","갤럭시아에스엠"
"014580","백광소재"
"017680","데코앤이"
"032960","동일기연"
"131180","딜리"
"006920","모헨즈"
"041930","동아화성"
"017480","삼현철강"
"005360","모나미"
"049830","승일"
"028080","휴맥스홀딩스"
"084650","랩지노믹스"
"250060","모비스"
"050890","쏠리드"
"001810","무림SP"
"039310","세중"
"032680","소프트센"
"036170","씨티엘"
"078860","아이오케이"
"009320","대우부품"
"121800","비덴트"
"005070","코스모신소재"
"001210","금호전기"
"002720","국제약품"
"032040","C&S자산관리"
"032540","TJ미디어"
"066670","디스플레이텍"
"005420","코스모화학"
"083470","KJ프리텍"
"122690","서진오토모티브"
"039010","현대통신"
"038160","팍스넷"
"035480","마제스타"
"052300","W홀딩컴퍼니"
"094820","일진파워"
"212560","네오오토"
"237720","케이엠제약"
"004270","남성"
"156100","엘앤케이바이오"
"145210","세화아이엠씨"
"059100","아이컴포넌트"
"006125","SK케미칼우"
"072130","유엔젤"
"002140","고려산업"
"031310","아이즈비전"
"010470","오리콤"
"208370","셀바스헬스케어"
"119850","지엔씨에너지"
"014130","한익스프레스"
"090730","SIMPAC Metal"
"051780","큐로홀딩스"
"177350","베셀"
"064090","한양하이타오"
"101730","조이맥스"
"053260","금강철강"
"170920","엘티씨"
"214870","에치디프로"
"002760","보락"
"033200","모아텍"
"140520","대창스틸"
"019010","그랜드백화점"
"050540","한국코퍼레이션"
"033230","인성정보"
"200470","하이셈"
"021050","서원"
"033340","좋은사람들"
"035290","에이원앤"
"032800","판타지오"
"088790","진도"
"080530","코디"
"221980","케이디켐"
"118000","우리들휴브레인"
"006880","신송홀딩스"
"073490","이노와이어리스"
"066590","우수AMS"
"154040","솔루에타"
"226350","아이엠텍"
"196490","디에이테크놀로지"
"066310","큐에스아이"
"067900","와이엔텍"
"066130","하츠"
"037440","희림"
"004090","한국석유"
"184230","SGA솔루션즈"
"054220","비츠로시스"
"007610","선도전기"
"246720","아스타"
"080010","이상네트웍스"
"178780","유테크"
"078935","GS우"
"015260","에이엔피"
"216280","원텍"
"024880","케이피에프"
"094360","칩스앤미디어"
"217820","엔에스"
"126870","뉴로스"
"050960","수산아이앤티"
"044180","KD건설"
"013810","스페코"
"097870","효성오앤비"
"004740","보루네오"
"024830","세원물산"
"043220","에이치엘비파워"
"096610","알에프세미"
"003010","혜인"
"101170","우림기계"
"229000","젠큐릭스"
"071850","캐스텍코리아"
"066410","투윈글로벌"
"007120","미래아이앤지"
"037760","쎄니트"
"015590","대경기계"
"039420","케이엘넷"
"214330","금호에이치티"
"046970","우리로"
"002200","수출포장"
"177830","파버나인"
"000157","두산2우B"
"216400","바이오코아"
"010040","한국내화"
"017650","대림제지"
"001290","골든브릿지증권"
"056360","코위버"
"057030","와이비엠넷"
"115500","케이씨에스"
"114450","KPX생명과학"
"054540","삼영엠텍"
"093320","케이아이엔엑스"
"101240","씨큐브"
"096040","이트론"
"046390","삼화네트웍스"
"054090","삼진엘앤디"
"031860","엔에스엔"
"024070","WISCOM"
"176440","에이치엔티"
"065350","신성델타테크"
"025820","이구산업"
"004590","한국가구"
"083450","GST"
"078600","대주전자재료"
"024840","갑을메탈"
"043580","에임하이"
"006580","대양제지"
"006740","영풍제지"
"900110","이스트아시아홀딩스"
"008420","문배철강"
"090850","이지웰페어"
"045060","오공"
"019990","에너토크"
"007630","암니스"
"044380","주연테크"
"014190","원익큐브"
"072520","태양씨앤엘"
"099830","씨그널엔터테인먼트그룹"
"187790","나노"
"090080","평화산업"
"044480","유니더스"
"009460","한창제지"
"047920","씨트리"
"122800","썬텍"
"000910","유니온"
"054940","엑사이엔씨"
"052900","KMH하이텍"
"038950","파인디지털"
"094170","동운아나텍"
"241820","피씨엘"
"106520","디지탈옵틱"
"217950","바이오씨앤디"
"036640","HRS"
"042500","링네트"
"196300","애니젠"
"032820","우리기술"
"153490","우리이앤엘"
"011080","형지I&C"
"121850","코이즈"
"096300","베트남개발1"
"082850","우리이티아이"
"014940","오리엔탈정공"
"026260","보타바이오"
"059120","아진엑스텍"
"109860","동일금속"
"004140","동방"
"222980","한국맥널티"
"060260","뉴보텍"
"017250","인터엠"
"237750","피앤씨테크"
"011320","유니크"
"006890","태경화학"
"026940","부국철강"
"228760","지노믹트리"
"053290","능률교육"
"187270","신화콘텍"
"005450","신한"
"065710","서호전기"
"195440","퓨전데이타"
"001550","조비"
"037230","한국팩키지"
"001560","제일연마"
"150840","인트로메딕"
"138360","에이씨티"
"038620","위즈코프"
"056730","포스링크"
"049550","잉크테크"
"032080","아즈텍WB"
"050860","아세아텍"
"058220","아리온"
"083550","케이엠"
"208860","엔지스테크널러지"
"175140","인포마크"
"023810","인팩"
"197210","리드"
"126640","화신정공"
"053950","경남제약"
"102210","해덕파워웨이"
"065690","대진디엠피"
"039790","위노바"
"074610","이엔쓰리"
"145270","케이탑리츠"
"072990","에이치시티"
"093520","매커스"
"052670","제일바이오"
"002710","TCC동양"
"063440","에프엔씨애드컬쳐"
"037370","EG"
"062860","티엘아이"
"025950","동신건설"
"003310","대주산업"
"057680","옴니텔"
"203450","유니온커뮤니티"
"214310","세미콘라이트"
"028040","스페로 글로벌"
"039670","스포츠서울"
"002070","남영비비안"
"075130","플랜티넷"
"126880","제이엔케이히터"
"123750","알톤스포츠"
"005110","한창"
"018700","바른손"
"220250","카이노스메드"
"076080","웰크론한텍"
"124500","아이티센"
"030790","동양네트웍스"
"008470","부스타"
"191410","육일씨엔에쓰"
"044960","이-글 벳"
"136510","쎄미시스코"
"023460","CNH"
"042600","새로닉스"
"085910","네오티스"
"045660","에이텍"
"089150","케이씨티"
"041190","우리기술투자"
"023150","MH에탄올"
"053050","지에스이"
"000220","유유제약"
"068940","아이씨케이"
"174880","장원테크"
"026150","특수건설"
"038110","에코플라스틱"
"051490","나라엠앤디"
"155960","지디"
"003720","삼영화학"
"220180","핸디소프트"
"105550","트루윈"
"192390","윈하이텍"
"002410","범양건영"
"001275","부국증권우"
"213090","미래테크놀로지"
"108675","LG하우시스우"
"219750","지티지웰니스"
"057880","토필드"
"046110","한일네트웍스"
"148140","비디아이"
"067920","이글루시큐리티"
"090370","아비스타"
"208350","지란지교시큐리티"
"043910","자연과환경"
"009730","코센"
"176750","듀켐바이오"
"221610","한솔씨앤피"
"004410","서울식품"
"010770","평화홀딩스"
"065560","큐브스"
"033790","서화정보통신"
"069540","라이트론"
"104460","동양피엔에프"
"005820","원림"
"060540","에스에이티"
"131400","액트"
"036260","이매진아시아"
"007370","진양제약"
"115610","이미지스"
"189690","포시에스"
"081970","한솔넥스지"
"079000","와토스코리아"
"021040","대호피앤씨"
"101160","월덱스"
"008370","원풍"
"094970","제이엠티"
"035460","기산텔레콤"
"090740","연이정보통신"
"082800","루미마이크로"
"069330","유아이디"
"090410","덕신하우징"
"002690","동일제강"
"170790","파이오링크"
"256940","케이피에스"
"020180","대신정보통신"
"078650","코렌"
"000760","이화산업"
"027970","세하"
"039020","이건홀딩스"
"104040","대성파인텍"
"113810","디젠스"
"031820","콤텍시스템"
"123570","이엠넷"
"015020","이스타코"
"007770","한일화학"
"032860","GMR 머티리얼즈"
"093230","이아이디"
"012340","뉴인텍"
"011390","부산산업"
"003465","유화증권우"
"196450","온다 엔터테인먼트"
"071950","코아스"
"106080","하이소닉"
"039240","경남스틸"
"003580","동원"
"009190","대양금속"
"064820","케이프"
"189860","서전기전"
"220100","퓨쳐켐"
"256090","패션플랫폼"
"115480","씨유메디칼"
"054180","중앙오션"
"092300","현우산업"
"045890","동부라이텍"
"050120","라이브플렉스"
"043590","크로바하이텍"
"052860","아이앤씨"
"098120","마이크로컨텍솔"
"182360","큐브엔터"
"099220","SDN"
"033310","디케이디앤아이"
"019770","서연탑메탈"
"196700","웹스"
"238120","로고스바이오"
"131220","대한과학"
"052460","아이크래프트"
"210120","빅텐츠"
"208140","정다운"
"08537M","루트로닉3우C"
"066790","씨씨에스"
"013700","까뮤이앤씨"
"053110","소리바다"
"032750","삼진"
"078130","국일제지"
"009810","엔케이물산"
"229480","줌인터넷"
"024900","덕양산업"
"085670","뉴프렉스"
"001000","신라섬유"
"066430","와이오엠"
"011300","성안"
"003925","남양유업우"
"032580","피델릭스"
"091580","상신이디피"
"053660","현진소재"
"128660","피제이메탈"
"008110","대동전자"
"051170","썬코어"
"134790","팀스"
"119500","포메탈"
"002220","한일철강"
"068050","팬엔터테인먼트"
"203400","에이비온"
"086060","진바이오텍"
"050760","에스폴리텍"
"051390","YW"
"010660","화천기계"
"069460","대호에이엘"
"101670","코리아에스이"
"065440","이루온"
"002680","한탑"
"139050","아이지스시스템"
"094940","푸른기술"
"003780","진양산업"
"100660","서암기계공업"
"021880","메이슨캐피탈"
"006110","삼아알미늄"
"033430","코리드"
"054920","한컴시큐어"
"052600","한네트"
"024060","흥구석유"
"056000","신스타임즈"
"065500","오리엔트정공"
"101400","네오피델리티"
"000520","삼일제약"
"138610","나이벡"
"071090","하이스틸"
"101930","인화정공"
"036480","대성미생물"
"044060","조광ILI"
"114190","웰크론강원"
"171010","램테크놀러지"
"067730","로지시스"
"141070","맥스로텍"
"082660","삼우엠스"
"215380","우정비에스씨"
"224110","에이텍티앤"
"115570","스타플렉스"
"064290","인텍플러스"
"010580","지코"
"012620","원일특강"
"053270","구영테크"
"048470","대동스틸"
"021650","한국큐빅"
"100030","모바일리더"
"005670","푸드웰"
"054930","유신"
"015540","핫텍"
"217190","제너셈"
"002870","신풍제지"
"054630","에이디칩스"
"013000","세우글로벌"
"115440","우리넷"
"060900","퍼시픽바이오"
"089530","에이티세미콘"
"205290","케미메디"
"153460","네이블"
"130500","GH신소재"
"094190","이엘케이"
"078350","한양디지텍"
"072770","네오디안테크놀로지"
"200710","에이디테크놀로지"
"019590","엠벤처투자"
"081150","티플랙스"
"073540","에프알텍"
"105740","디케이락"
"009470","삼화전기"
"033050","제이엠아이"
"007460","나라케이아이씨"
"155900","바다로19호"
"010420","한솔PNS"
"214610","나노바이오시스"
"101140","아티스"
"037400","우리조명"
"075970","동국알앤에스"
"070300","한솔시큐어"
"131090","시큐브"
"039610","화성"
"206950","볼빅"
"000950","전방"
"046120","오르비텍"
"250300","제이에스피브이"
"006050","국영지앤엠"
"019180","티에이치엔"
"094860","코닉글로리"
"036120","SCI평가정보"
"032280","삼일"
"049720","고려신용정보"
"020120","다우인큐브"
"060230","이그잭스"
"024740","한일단조"
"009180","한솔로지스틱스"
"109820","진매트릭스"
"010240","흥국"
"007280","한국특수형강"
"109080","옵티시스"
"005255","녹십자홀딩스1우"
"003680","한성기업"
"067010","이씨에스"
"080470","성창오토텍"
"014910","성문전자"
"091340","S&K폴리텍"
"023440","제일제강"
"044780","에이치케이"
"054300","팬스타엔터프라이즈"
"150900","파수닷컴"
"008800","행남생활건강"
"038340","리젠"
"032980","바이온"
"065420","에스아이리소스"
"204690","다린"
"041020","인프라웨어"
"038010","제일테크노스"
"006200","한국전자홀딩스"
"000440","중앙에너비스"
"072950","빛샘전자"
"130740","티피씨글로벌"
"243870","굿센"
"048830","엔피케이"
"148250","알엔투테크놀로지"
"154030","아시아종묘"
"086670","비엠티"
"005030","부산주공"
"219130","타이거일렉"
"000105","유한양행우"
"134580","디엠티"
"085980","세화피앤씨"
"043260","성호전자"
"093380","풍강"
"070590","한솔인티큐브"
"002355","넥센타이어1우B"
"051630","진양화학"
"025880","케이씨피드"
"044990","에이치엔에스하이텍"
"039740","한국정보공학"
"053160","프리엠스"
"029480","바른테크놀로지"
"054340","엔알케이"
"046310","백금T&A"
"222810","닉스테크"
"035200","프럼파스트"
"008775","호텔신라우"
"103230","에스앤더블류"
"010600","와이비로드"
"058450","일야"
"001465","BYC우"
"054410","케이피티"
"105330","케이엔더블유"
"192410","감마누"
"204210","모두투어리츠"
"097800","윈팩"
"002290","삼일기업공사"
"060480","국일신동"
"182690","테라셈"
"060380","동양에스텍"
"008500","일정실업"
"047440","레이젠"
"200580","메디쎄이"
"077280","한컴지엠디"
"090150","광진윈텍"
"030720","동원수산"
"025890","한국주강"
"079170","한창산업"
"080440","에스제이케이"
"158310","인터불스"
"011230","삼화전자"
"224810","엄지하우스"
"052190","이에스에이"
"012600","청호컴넷"
"119830","아이텍반도체"
"069140","누리플랜"
"230980","솔트웍스"
"001420","태원물산"
"221800","유투바이오"
"009140","경인전자"
"004920","씨아이테크"
"078940","일경산업개발"
"005320","국동"
"050320","에스아이티글로벌"
"043360","디지아이"
"167380","나무기술"
"139670","넥스트리밍"
"140890","트러스제7호"
"065770","CS"
"045300","성우테크론"
"127120","디엔에이링크"
"234070","에이원알폼"
"003475","유안타증권우"
"101680","한국정밀기계"
"024940","PN풍년"
"066830","제노텍"
"178600","대동고려삼"
"258250","피시피아비아이티"
"001770","신화실업"
"051380","피씨디렉트"
"098660","에스티오"
"246250","에스엘에스"
"023960","에쓰씨엔지니어링"
"121890","에스디시스템"
"225860","엠앤씨생명과학"
"099410","동방선기"
"036620","버추얼텍"
"127160","매직마이크로"
"087220","스틸플라워"
"033250","체시스"
"023790","동일철강"
"058420","제이웨이"
"026910","광진실업"
"078590","두올산업"
"253840","수젠텍"
"073190","디비케이"
"004365","세방우"
"002025","코오롱우"
"236340","메디젠휴먼케어"
"067770","세진티에스"
"058110","멕아이씨에스"
"016920","카스"
"172580","하이골드12호"
"194610","우성아이비"
"073010","케이에스피"
"019570","제미니투자"
"023770","플레이위드"
"009620","삼보산업"
"053060","세동"
"091440","텔레필드"
"080580","오킨스전자"
"153360","하이골드3호"
"099340","하나니켈1호"
"134060","이퓨쳐"
"232680","라온테크"
"202960","판도라티비"
"232270","케이비제9호스팩"
"238500","로보쓰리"
"002420","세기상사"
"025870","신라에스지"
"089890","고려반도체"
"226610","한국비엔씨"
"019490","하이트론"
"089790","제이티"
"138290","지성이씨에스"
"232360","아스팩오일"
"233190","미래자원엠엘"
"007530","영신금속"
"045340","토탈소프트"
"073570","에이티테크놀러지"
"038530","골드퍼시픽"
"141020","포티스"
"266870","플렉스파워에이더블유에스"
"123010","옵토팩"
"010640","진양폴리"
"186230","그린플러스"
"013720","청보산업"
"099520","ITX엠투엠"
"086220","네추럴FNP"
"228180","티씨엠생명과학"
"093640","다믈멀티미디어"
"042940","르네코"
"116100","태양기계"
"096350","대창솔루션"
"076340","관악산업"
"109070","KGP"
"208850","이비테크"
"159650","하이골드8호"
"073640","삼원테크"
"024850","피에스엠씨"
"087730","네패스신소재"
"225850","미애부"
"062580","인산가"
"226400","오스테오닉"
"008830","대동기어"
"096870","엘디티"
"224760","엔에스컴퍼니"
"222670","플럼라인생명과학"
"051160","지어소프트"
"140910","에이리츠"
"005725","넥센우"
"086250","화신테크"
"051980","넥스트바이오홀딩스"
"242350","피엔아이시스템"
"145995","삼양사우"
"232290","SGA시스템즈"
"064850","에프앤가이드"
"123260","사파이어테크놀로지"
"191600","티케이씨"
"183350","엘피케이"
"222390","케이비제8호스팩"
"115530","씨엔플러스"
"000087","하이트진로2우B"
"242420","본느"
"226850","키움스팩4호"
"088290","이원컴포텍"
"131100","리켐"
"020400","대동금속"
"005257","녹십자홀딩스2우"
"219420","링크제니시스"
"251960","엠에프엠코리아"
"033600","이젠텍"
"217880","틸론"
"158300","에스에이티이엔지"
"140290","청광종건"
"215570","크로넥스"
"148780","비플라이소프트"
"107640","한중엔시에스"
"225220","제놀루션"
"000075","삼양홀딩스우"
"225570","엔에이치스팩9호"
"212310","휴벡셀"
"135160","지오씨"
"215050","비엔디생활건강"
"156170","비앤에스미디어"
"004135","대덕GDS우"
"239890","피엔에이치테크"
"001685","대상우"
"198440","엔에이치스팩3호"
"112190","KC산업"
"199870","세기리텍"
"009835","한화케미칼우"
"230240","하나금융7호스팩"
"199150","데이터스트림즈"
"217620","한화ACPC스팩"
"246830","시냅스엠"
"234100","세원"
"003495","대한항공우"
"258540","스템랩"
"227950","골든브릿지제4호스팩"
"136660","큐엠씨"
"001515","SK증권우"
"227420","오백볼트"
"197140","디지캡"
"004255","NPC우"
"001140","국보"
"086460","에스엔피제네틱스"
"240340","인터코스"
"219860","한화에이스스팩2호"
"004105","태양금속우"
"242040","교보비엔케이스팩"
"218410","엔에이치스팩8호"
"256630","엔에이치스팩10호"
"260970","에스앤디"
"120780","전우정밀"
"221950","케이비드림3호스팩"
"256840","엔에이치스팩11호"
"007815","코리아써우"
"101360","이엔드디"
"218710","키움스팩3호"
"221200","유진스팩3호"
"005745","크라운해태홀딩스우"
"224020","에스케이씨에스"
"252370","유쎌"
"126340","비나텍"
"219960","유안타제2호스팩"
"226340","에이치엠씨3호스팩"
"083590","아시아12호"
"083600","아시아13호"
"083580","아시아11호"
"083570","아시아10호"
"230400","자비스"
"199290","바이오프로테크"
"215750","미래에셋제3호스팩"
"222160","바이옵트로"
"204620","유안타제1호스팩"
"220110","드림티엔터테인먼트"
"058970","엠로"
"232830","시큐센"
"204440","대우스팩2호"
"114920","대주이엔티"
"095300","세한엔에스브이"
"205470","하이제2호스팩"
"173130","오파스넷"
"003535","한화투자증권우"
"149010","아이케이세미콘"
"252500","IBKS지엠비스팩"
"204650","케이티비스팩1호"
"204760","현대에이블스팩1호"
"207930","SK1호스팩"
"215090","유진에이씨피씨스팩2호"
"214150","케이티비스팩2호"
"009415","태영건설우"
"215580","대우스팩3호"
"223040","교보5호스팩"
"240540","한국4호스팩"
"007575","일양약품우"
"26490K","크라운제과우"
"241510","이에스산업"
"226360","케이비드림4호스팩"
"217320","썬테크"
"230490","동부제4호스팩"
"019175","신풍제약우"
"250930","케이비제10호스팩"
"223220","구름컴퍼니"
"225590","신영스팩2호"
"251540","에스와이제이"
"000885","한화우"
"262830","대신밸런스제4호스팩"
"189350","코셋"
"002005","한국유리우"
"083610","아시아14호"
"219580","골든브릿지제3호스팩"
"083620","아시아15호"
"235010","하이에이아이1호스팩"
"217810","엔에이치스팩7호"
"239340","미래에셋제5호스팩"
"084440","유비온"
"217500","하이제3호스팩"
"232530","이엠티"
"225430","IBKS제3호스팩"
"200350","래몽래인"
"165270","금오하이텍"
"135270","세종머티리얼즈"
"254120","IBKS제5호스팩"
"211050","인카금융서비스"
"226440","동부스팩3호"
"140660","위월드"
"001795","대한제당우"
"006345","대원전선우"
"225440","이베스트스팩3호"
"251280","안지오랩"
"206660","골든브릿지제2호스팩"
"218150","하나머스트5호스팩"
"083350","동북아10호"
"083390","동북아14호"
"083360","동북아11호"
"210610","소프트캠프"
"245030","스페이스솔루션"
"083370","동북아12호"
"083380","동북아13호"
"232330","SK3호스팩"
"004545","깨끗한나라우"
"000225","유유제약1우"
"021045","대호피앤씨우"
"257730","신한제3호스팩"
"208870","하나머스트3호스팩"
"092590","럭스피아"
"001745","SK네트웍스우"
"014825","동원시스템즈우"
"220260","케이프이에스스팩"
"103660","씨앗"
"009275","신원우"
"013367","일성건설2우B"
"121060","유니포인트"
"215100","하나머스트4호스팩"
"258790","케이비제11호스팩"
"084695","대상홀딩스우"
"001525","동양우"
"247300","인프라웨어테크놀러지"
"264290","한화에이스스팩3호"
"002995","금호산업우"
"011155","CJ씨푸드1우"
"185190","수프로"
"18064K","한진칼우"
"016385","동부제철우"
"263770","신영스팩3호"
"012205","계양전기우"
"099350","하나니켈2호"
"091270","유디피"
"005965","동부건설우"
"207720","엔에이치SL스팩"
"000725","현대건설우"
"245450","씨앤에스링크"
"010145","삼성중공우"
"000145","하이트진로홀딩스우"
"014285","금강공업우"
"189330","씨이랩"
"004565","현대비앤지스틸우"
"252940","에스엠로보틱스"
"014915","성문전자우"
"189700","디피앤케이"
"00781K","코리아써키트2우B"
"179720","옐로페이"
"001755","한양증권우"
"004835","덕성우"
"242850","영현무역"
"000995","동부하이텍1우"
"090355","노루페인트우"
"000547","흥국화재2우B"
"003415","쌍용양회우"
"032685","소프트센우"
"003075","코오롱글로벌우"
"001065","JW중외제약우"
"004985","성신양회우"
"235090","씨케이컴퍼니"
"244880","나눔테크"
"002785","진흥기업우B"
"001527","동양2우B"
"004415","서울식품우"
"189540","씨티네트웍스"
"001067","JW중외제약2우B"
"000545","흥국화재우"
"001799","대한제당3우B"
"000325","노루홀딩스우"
"267810","앙츠"
"002787","진흥기업2우B"
"008355","남선알미우"
"260490","캐로스"
"004989","성신양회3우B"
"003419","쌍용양회3우B"
"000227","유유제약2우B"
"183410","데카시스템"
"001529","동양3우B"
"208890","에듀케이션파트너"
"004987","성신양회2우B"
"000327","노루홀딩스2우B"
"110660","세신버팔로"
"144740","피엠디아카데미"
